model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,406,2,0.7777777777777778,0.6577540106951871,0.7747432306255835,0.7886586452762924,0.7763414261110114
tl,407,0,0.9444444444444444,0.9155920281359906,0.9361111111111112,0.9433205619412517,0.938656164220074
tl,407,1,0.9444444444444444,0.9155920281359906,0.9361111111111112,0.9433205619412517,0.938656164220074
tl,407,2,0.9583333333333334,0.9365638766519824,0.9515789473684211,0.956653895274585,0.9537916864232653
tl,408,0,0.5972222222222222,0.4046193327630453,0.5909417450365726,0.6116859099315239,0.5660913013854191
tl,408,1,0.6388888888888888,0.461759631972398,0.6365079365079365,0.6449492677562852,0.6175874082369043
tl,408,2,0.6666666666666666,0.500578034682081,0.6745852187028657,0.6696406257809766,0.6385261879653596
tl,409,0,0.4861111111111111,0.23972602739726034,0.5013227513227513,0.5148809523809524,0.48658078368223295
tl,409,1,0.5138888888888888,0.27083333333333337,0.526618174151381,0.5297619047619048,0.510420590081607
tl,409,2,0.5277777777777778,0.2989690721649485,0.5348148148148149,0.5595238095238095,0.5288138072253913
tl,410,0,0.5972222222222222,0.39160839160839156,0.6003302253302253,0.6268518518518519,0.6099206349206349
tl,410,1,0.6111111111111112,0.41565217391304354,0.6414407230196704,0.6444444444444445,0.6307381065275802
tl,410,2,0.5972222222222222,0.4020618556701031,0.611111111111111,0.637962962962963,0.6058201058201058
tl,411,0,0.4166666666666667,0.11189427312775335,0.39192546583850935,0.40319284802043426,0.3867912236814676
tl,411,1,0.4583333333333333,0.1750881316098708,0.4428064428064428,0.44469987228607916,0.4215969215969216
tl,411,2,0.4583333333333333,0.17870722433460084,0.43984126984126987,0.45172413793103444,0.427541640477687
tl,412,0,0.5277777777777778,0.27595385980479137,0.542022792022792,0.5096214896214897,0.4964590964590964
tl,412,1,0.5416666666666666,0.30097087378640774,0.6217146433041302,0.5295970695970696,0.5121773738453771
tl,412,2,0.5416666666666666,0.30220264317180623,0.5420063807160581,0.5295726495726496,0.525647266519981
tl,413,0,0.6944444444444444,0.5416666666666667,0.6954156954156954,0.7380952380952381,0.7022222222222222
tl,413,1,0.7222222222222222,0.5833333333333333,0.7222222222222222,0.7619047619047619,0.7282051282051283
tl,413,2,0.7083333333333334,0.5609756097560976,0.7095349631581516,0.7410714285714285,0.7133799533799534
tl,414,0,0.6666666666666666,0.4956217162872154,0.654049654049654,0.6556437389770723,0.6533644133644133
tl,414,1,0.625,0.43356643356643354,0.6117216117216118,0.615079365079365,0.6110304789550073
tl,414,2,0.6111111111111112,0.4196891191709845,0.6259259259259259,0.61331569664903,0.6074074074074073
tl,415,0,0.4722222222222222,0.20302942033207105,0.46033562166285275,0.46049382716049386,0.4577156177156177
tl,415,1,0.4861111111111111,0.2244541484716156,0.474275865617122,0.47382716049382717,0.46991104133961276
tl,415,2,0.4722222222222222,0.20488230165649524,0.4625220458553792,0.45950617283950623,0.4600546910446481
tl,416,0,0.7916666666666666,0.6837481698389458,0.8352470117176,0.7878144078144079,0.7933140344401054
tl,416,1,0.7638888888888888,0.6481747628628916,0.7761108623177589,0.7728693528693529,0.7639716312056738
tl,416,2,0.7638888888888888,0.648780487804878,0.7816679379608441,0.7733821733821733,0.7631808278867104
tl,417,0,0.4305555555555556,0.15294117647058825,0.4334567901234568,0.450046685340803,0.43011812220965173
tl,417,1,0.4166666666666667,0.12727272727272732,0.41818181818181815,0.4308797593111319,0.4172763445000642
tl,417,2,0.4305555555555556,0.15074798619102414,0.4324980574980575,0.45048760244838676,0.43211882248427097
tl,418,0,0.7916666666666666,0.6864111498257839,0.7876254180602006,0.7946428571428571,0.7806826434277414
tl,418,1,0.8055555555555556,0.7052631578947368,0.7958553791887125,0.8065476190476191,0.7950733950733951
tl,418,2,0.7777777777777778,0.6678200692041523,0.7826811594202899,0.7916666666666666,0.7713828495751022
tl,419,0,0.7916666666666666,0.6749924766777009,0.752740881298756,0.7579831433998101,0.7510737628384687
