model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,456,2,0.5555555555555556,0.320754716981132,0.4792513999410552,0.5313492063492063,0.4997932541792191
tl,457,0,0.5833333333333334,0.3724578733294597,0.6336098541980896,0.5735904875689822,0.5572649572649572
tl,457,1,0.5,0.25858123569794056,0.31875000000000003,0.5046082949308756,0.38395590936925905
tl,457,2,0.3472222222222222,0.0776778413736714,0.222999222999223,0.3774250440917108,0.27702557489791535
tl,458,0,0.8055555555555556,0.7051769523252412,0.8019323671497585,0.81925614253805,0.805184962481366
tl,458,1,0.7083333333333334,0.5418181818181819,0.8003487358326068,0.6617318580852943,0.6344737699576409
tl,458,2,0.7361111111111112,0.5915198566736339,0.7397504456327986,0.7306893148407875,0.7346560846560847
tl,459,0,0.6805555555555556,0.5120801414260459,0.6631944444444445,0.6572893772893772,0.6365510550569974
tl,459,1,0.6666666666666666,0.48784825133372856,0.6652369281045751,0.6373382173382173,0.5987654320987654
tl,459,2,0.4722222222222222,0.19718309859154937,0.5326797385620915,0.46549450549450544,0.43157894736842106
tl,460,0,0.5555555555555556,0.3062330623306233,0.5582922824302134,0.5521620142309797,0.5549505948779996
tl,460,1,0.5555555555555556,0.32374523040798353,0.5491039426523298,0.5529830322933771,0.5424374495560936
tl,460,2,0.3333333333333333,0.04976629089909257,0.3920077972709551,0.331143951833607,0.32015033901826356
tl,461,0,0.625,0.43798785776235916,0.6394609712687516,0.6024691358024691,0.6016231053825039
tl,461,1,0.6111111111111112,0.3879781420765027,0.5920634920634921,0.5691358024691358,0.5579365079365078
tl,461,2,0.5972222222222222,0.39583333333333337,0.6177694235588972,0.5765432098765433,0.5814342828585707
tl,500,0,0.6805555555555556,0.5126545026486169,0.6867521367521366,0.6770353302611367,0.6740446790339877
